species	family	total_hits	filtered_hits	node	short
Papio_anubis	Mir-22	1	1	Bilateria	P.anubis
Papio_anubis	Mir-221	2	2	Vertebrata	P.anubis
Papio_anubis	Mir-223	1	1	Vertebrata	P.anubis
Papio_anubis	Mir-224	1	1	Eutheria	P.anubis
Papio_anubis	Mir-23	2	2	Vertebrata	P.anubis
Papio_anubis	Mir-2355	1	1	Eutheria	P.anubis
Papio_anubis	Mir-24	2	2	Vertebrata	P.anubis
Papio_anubis	Mir-26	3	3	Vertebrata	P.anubis
Papio_anubis	Mir-27	2	2	Vertebrata	P.anubis
Papio_anubis	Mir-28	6	3	Eutheria	P.anubis
Papio_anubis	Mir-29	4	4	Bilateria	P.anubis
Papio_anubis	Mir-296	1	1	Eutheria	P.anubis
Papio_anubis	Mir-30	6	6	Vertebrata	P.anubis
Papio_anubis	Mir-3059	1	1	Eutheria	P.anubis
Papio_anubis	Mir-3085	1	1	Eutheria	P.anubis
Papio_anubis	Mir-31	1	1	Bilateria	P.anubis
Papio_anubis	Mir-3145	1	1	Catarrhini	P.anubis
Papio_anubis	Mir-3173	4	1	Catarrhini	P.anubis
Papio_anubis	Mir-32	1	1	Gnathostomata	P.anubis
Papio_anubis	Mir-320	17	4	Eutheria	P.anubis
Papio_anubis	Mir-3200	4	1	Catarrhini	P.anubis
Papio_anubis	Mir-324	1	1	Eutheria	P.anubis
Papio_anubis	Mir-325	8	1	Theria	P.anubis
Papio_anubis	Mir-326	1	1	Eutheria	P.anubis
Papio_anubis	Mir-328	1	1	Eutheria	P.anubis
Papio_anubis	Mir-33	2	2	Bilateria	P.anubis
Papio_anubis	Mir-330	1	1	Eutheria	P.anubis
Papio_anubis	Mir-331	1	1	Eutheria	P.anubis
Papio_anubis	Mir-337	1	1	Eutheria	P.anubis
Papio_anubis	Mir-338	1	1	Vertebrata	P.anubis
Papio_anubis	Mir-339	3	1	Eutheria	P.anubis
Papio_anubis	Mir-34	5	5	Bilateria	P.anubis
Papio_anubis	Mir-340	9	1	Theria	P.anubis
Papio_anubis	Mir-342	1	1	Eutheria	P.anubis
Papio_anubis	Mir-345	1	1	Eutheria	P.anubis
Papio_anubis	Mir-346	1	1	Eutheria	P.anubis
Papio_anubis	Mir-361	1	1	Eutheria	P.anubis
Papio_anubis	Mir-3613	1	1	Theria	P.anubis
Papio_anubis	Mir-3617	1	1	Catarrhini	P.anubis
Papio_anubis	Mir-362	7	5	Eutheria	P.anubis
Papio_anubis	Mir-370	1	1	Boreoeutheria	P.anubis
Papio_anubis	Mir-374	2	2	Eutheria	P.anubis
Papio_anubis	Mir-375	1	1	Bilateria	P.anubis
Papio_anubis	Mir-376	6	5	Eutheria	P.anubis
Papio_anubis	Mir-378	1	1	Eutheria	P.anubis
Papio_anubis	Mir-383	1	1	Tetrapoda	P.anubis
Papio_anubis	Mir-3934	3	1	Catarrhini	P.anubis
Papio_anubis	Mir-423	1	1	Eutheria	P.anubis
Papio_anubis	Mir-425	1	1	Gnathostomata	P.anubis
Papio_anubis	Mir-430	53	53	Vertebrata	P.anubis
Papio_anubis	Mir-431	1	1	Eutheria	P.anubis
Papio_anubis	Mir-432	1	1	Eutheria	P.anubis
Papio_anubis	Mir-433	1	1	Eutheria	P.anubis
Papio_anubis	Mir-448	1	1	Eutheria	P.anubis
Papio_anubis	Mir-450	4	3	Eutheria	P.anubis
Papio_anubis	Mir-451	1	1	Vertebrata	P.anubis
Papio_anubis	Mir-452	1	1	Eutheria	P.anubis
Papio_anubis	Mir-4524	2	1	Catarrhini	P.anubis
Papio_anubis	Mir-455	3	1	Vertebrata	P.anubis
Papio_anubis	Mir-459	1	1	Vertebrata	P.anubis
Papio_anubis	Mir-4677	1	1	Catarrhini	P.anubis
Papio_anubis	Mir-483	9	1	Theria	P.anubis
Papio_anubis	Mir-486	1	1	Eutheria	P.anubis
Papio_anubis	Mir-488	1	1	Eutheria	P.anubis
Papio_anubis	Mir-489	2	1	Osteichthyes	P.anubis
Papio_anubis	Mir-490	1	1	Amniota	P.anubis
Papio_anubis	Mir-491	1	1	Eutheria	P.anubis
Papio_anubis	Mir-493	5	1	Eutheria	P.anubis
Papio_anubis	Mir-498	1	1	Catarrhini	P.anubis
Papio_anubis	Mir-499	1	1	Vertebrata	P.anubis
Papio_anubis	Mir-504	1	1	Eutheria	P.anubis
Papio_anubis	Mir-505	1	1	Eutheria	P.anubis
Papio_anubis	Mir-506	24	21	Eutheria	P.anubis
Papio_anubis	Mir-511	1	1	Euarchontoglires	P.anubis
Papio_anubis	Mir-541	1	1	Eutheria	P.anubis
Papio_anubis	Mir-542	1	1	Eutheria	P.anubis
Papio_anubis	Mir-544	688	1	Eutheria	P.anubis
Papio_anubis	Mir-550	2	1	Catarrhini	P.anubis
Papio_anubis	Mir-551	2	2	Vertebrata	P.anubis
Papio_anubis	Mir-576	1	1	Catarrhini	P.anubis
Papio_anubis	Mir-577	1	1	Catarrhini	P.anubis
Papio_anubis	Mir-579	1	1	Catarrhini	P.anubis
Papio_anubis	Mir-582	1	1	Eutheria	P.anubis
Papio_anubis	Mir-584	1	1	Catarrhini	P.anubis
Papio_anubis	Mir-589	1	1	Catarrhini	P.anubis
Papio_anubis	Mir-590	1	1	Mammalia	P.anubis
Papio_anubis	Mir-592	1	1	Eutheria	P.anubis
Papio_anubis	Mir-599	1	1	Sarcopterygii	P.anubis
Papio_anubis	Mir-605	1	1	Catarrhini	P.anubis
Papio_anubis	Mir-615	1	1	Eutheria	P.anubis
Papio_anubis	Mir-624	1	1	Catarrhini	P.anubis
Papio_anubis	Mir-628	1	1	Eutheria	P.anubis
Papio_anubis	Mir-651	1	1	Catarrhini	P.anubis
Papio_anubis	Mir-652	2	1	Eutheria	P.anubis
Papio_anubis	Mir-6529	1	1	Eutheria	P.anubis
Papio_anubis	Mir-653	1	1	Eutheria	P.anubis
Papio_anubis	Mir-670	1	1	Eutheria	P.anubis
Papio_anubis	Mir-671	1	1	Theria	P.anubis
Papio_anubis	Mir-6715	1	1	Eutheria	P.anubis
Papio_anubis	Mir-675	1	1	Theria	P.anubis
Papio_anubis	Mir-676	2	1	Eutheria	P.anubis
Papio_anubis	Mir-7	3	3	Bilateria	P.anubis
Papio_anubis	Mir-7180	1	1	Eutheria	P.anubis
Papio_anubis	Mir-744	1	1	Eutheria	P.anubis
Papio_anubis	Mir-760	1	1	Eutheria	P.anubis
Papio_anubis	Mir-769	1	1	Eutheria	P.anubis
Papio_anubis	Mir-770	1	1	Euarchontoglires	P.anubis
Papio_anubis	Mir-8	5	5	Bilateria	P.anubis
Papio_anubis	Mir-873	1	1	Mammalia	P.anubis
Papio_anubis	Mir-874	1	1	Eutheria	P.anubis
Papio_anubis	Mir-875	2	1	Vertebrata	P.anubis
Papio_anubis	Mir-876	1	1	Eutheria	P.anubis
Papio_anubis	Mir-877	2	1	Eutheria	P.anubis
Papio_anubis	Mir-885	1	1	Eutheria	P.anubis
Papio_anubis	Mir-887	1	1	Catarrhini	P.anubis
Papio_anubis	Mir-9	3	3	Bilateria	P.anubis
Papio_anubis	Mir-92	6	6	Bilateria	P.anubis
Papio_anubis	Mir-934	1	1	Catarrhini	P.anubis
Papio_anubis	Mir-935	1	1	Eutheria	P.anubis
Papio_anubis	Mir-95	20	3	Eutheria	P.anubis
Papio_anubis	Mir-96	3	3	Bilateria	P.anubis
Papio_anubis	Mir-9851	1	1	Eutheria	P.anubis
Peromyscus_maniculatus_bairdii	Let-7	12	11	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-1	3	3	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-10	8	8	Eumetazoa	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-101	2	2	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-103	3	3	Deuterostomia	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-105	2	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-122	1	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-124	3	3	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-1247	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-1249	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-1251	1	1	Theria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-126	1	1	Olfactores	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-127	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-1271	4	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-128	2	2	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-129	2	2	Chordata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-1298	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-130	4	4	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-1306	1	1	Gnathostomata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-132	2	2	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-133	3	3	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-134	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-1343	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-135	3	3	Chordata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-136	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-137	1	1	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-138	2	2	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-139	1	1	Gnathostomata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-140	1	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-142	1	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-143	1	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-144	1	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-145	1	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-146	2	2	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-147	1	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-148	3	3	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-149	2	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-15	7	7	Olfactores	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-150	1	1	Gnathostomata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-153	1	1	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-154	22	22	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-155	1	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-17	7	7	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-181	6	6	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-184	1	1	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-185	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-186	1	1	Mammalia	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-188	3	3	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-19	3	3	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-190	3	2	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-191	1	1	Gnathostomata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-1912	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-192	2	2	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-193	4	4	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-194	3	2	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-196	3	3	Olfactores	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-199	3	3	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-202	1	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-203	1	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-204	2	2	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-205	1	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-208	1	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-21	1	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-210	1	1	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-214	1	1	Gnathostomata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-216	2	2	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-217	1	1	Chordata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-218	2	2	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-219	2	1	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-22	1	1	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-221	2	2	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-223	1	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-224	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-23	2	2	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-24	2	2	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-26	3	3	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-27	2	2	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-28	3	3	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-29	4	4	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-296	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-298	1	1	Muridae	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-30	6	6	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-3059	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-3068	2	1	Muridae	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-3072	1	1	Muridae	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-3085	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-31	1	1	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-32	1	1	Gnathostomata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-320	3	2	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-324	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-325	1	1	Theria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-326	2	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-328	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-33	1	1	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-331	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-335	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-337	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-338	1	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-339	2	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-34	6	6	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-340	3	1	Theria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-342	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-345	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-350	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-361	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-362	4	4	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-370	1	1	Boreoeutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-374	2	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-375	1	1	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-376	4	3	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-378	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-383	1	1	Tetrapoda	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-384	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-423	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-425	1	1	Gnathostomata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-430	11	11	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-431	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-433	2	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-448	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-450	3	3	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-451	1	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-452	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-455	2	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-459	1	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-483	6	1	Theria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-486	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-488	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-489	2	1	Osteichthyes	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-490	1	1	Amniota	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-491	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-493	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-499	1	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-504	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-505	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-506	10	9	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-544	20	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-551	2	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-574	1860	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-582	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-590	1	1	Mammalia	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-592	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-598	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-599	1	1	Sarcopterygii	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-615	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-652	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-653	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-666	1	1	Muridae	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-670	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-671	1	1	Theria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-6715	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-672	71	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-675	1	1	Theria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-7	3	3	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-744	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-770	1	1	Euarchontoglires	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-8	5	5	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-873	1	1	Mammalia	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-874	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-875	1	1	Vertebrata	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-879	3	1	Muridae	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-9	3	3	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-92	6	6	Bilateria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-935	1	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-95	3	1	Eutheria	P.maniculatus_bairdii
Peromyscus_maniculatus_bairdii	Mir-96	3	3	Bilateria	P.maniculatus_bairdii
Phocoena_sinus	Let-7	12	12	Bilateria	P.sinus
Phocoena_sinus	Mir-1	3	3	Bilateria	P.sinus
Phocoena_sinus	Mir-10	8	8	Eumetazoa	P.sinus
Phocoena_sinus	Mir-101	3	2	Vertebrata	P.sinus
Phocoena_sinus	Mir-103	3	3	Deuterostomia	P.sinus
Phocoena_sinus	Mir-105	3	2	Eutheria	P.sinus
Phocoena_sinus	Mir-122	1	1	Vertebrata	P.sinus
Phocoena_sinus	Mir-124	3	3	Bilateria	P.sinus
Phocoena_sinus	Mir-1247	1	1	Eutheria	P.sinus
Phocoena_sinus	Mir-1249	1	1	Eutheria	P.sinus
Phocoena_sinus	Mir-1251	1	1	Theria	P.sinus
Phocoena_sinus	Mir-126	1	1	Olfactores	P.sinus
Phocoena_sinus	Mir-127	1	1	Eutheria	P.sinus
Phocoena_sinus	Mir-1271	15	1	Eutheria	P.sinus
Phocoena_sinus	Mir-1277	1263	1	Eutheria	P.sinus
Phocoena_sinus	Mir-128	2	2	Vertebrata	P.sinus
Phocoena_sinus	Mir-129	2	2	Chordata	P.sinus
Phocoena_sinus	Mir-1296	1	1	Eutheria	P.sinus
Phocoena_sinus	Mir-1298	1	1	Eutheria	P.sinus
Phocoena_sinus	Mir-130	5	5	Vertebrata	P.sinus
Phocoena_sinus	Mir-1306	1	1	Gnathostomata	P.sinus
Phocoena_sinus	Mir-132	2	2	Vertebrata	P.sinus
Phocoena_sinus	Mir-133	3	3	Bilateria	P.sinus
Phocoena_sinus	Mir-134	1	1	Eutheria	P.sinus
Phocoena_sinus	Mir-1343	2	1	Eutheria	P.sinus
Phocoena_sinus	Mir-135	4	3	Chordata	P.sinus
Phocoena_sinus	Mir-136	1	1	Eutheria	P.sinus
Phocoena_sinus	Mir-137	1	1	Bilateria	P.sinus
Phocoena_sinus	Mir-138	2	2	Vertebrata	P.sinus
Phocoena_sinus	Mir-1388	1	1	Gnathostomata	P.sinus
Phocoena_sinus	Mir-139	1	1	Gnathostomata	P.sinus
Phocoena_sinus	Mir-140	1	1	Vertebrata	P.sinus
Phocoena_sinus	Mir-142	1	1	Vertebrata	P.sinus
Phocoena_sinus	Mir-143	1	1	Vertebrata	P.sinus
Phocoena_sinus	Mir-144	1	1	Vertebrata	P.sinus
Phocoena_sinus	Mir-145	3	1	Vertebrata	P.sinus
Phocoena_sinus	Mir-146	2	2	Vertebrata	P.sinus
Phocoena_sinus	Mir-147	3	1	Vertebrata	P.sinus
Phocoena_sinus	Mir-148	3	3	Vertebrata	P.sinus
Phocoena_sinus	Mir-149	1	1	Eutheria	P.sinus
Phocoena_sinus	Mir-15	8	8	Olfactores	P.sinus
Phocoena_sinus	Mir-150	1	1	Gnathostomata	P.sinus
Phocoena_sinus	Mir-153	2	2	Bilateria	P.sinus
Phocoena_sinus	Mir-154	34	34	Eutheria	P.sinus
Phocoena_sinus	Mir-155	1	1	Vertebrata	P.sinus
Phocoena_sinus	Mir-17	8	8	Vertebrata	P.sinus
Phocoena_sinus	Mir-181	7	6	Vertebrata	P.sinus
Phocoena_sinus	Mir-184	2	1	Bilateria	P.sinus
Phocoena_sinus	Mir-185	1	1	Eutheria	P.sinus
Phocoena_sinus	Mir-186	3	1	Mammalia	P.sinus
Phocoena_sinus	Mir-188	4	3	Eutheria	P.sinus
Phocoena_sinus	Mir-19	3	3	Vertebrata	P.sinus
Phocoena_sinus	Mir-190	2	2	Bilateria	P.sinus
Phocoena_sinus	Mir-191	1	1	Gnathostomata	P.sinus
Phocoena_sinus	Mir-1912	1	1	Eutheria	P.sinus
Phocoena_sinus	Mir-192	3	2	Vertebrata	P.sinus
Phocoena_sinus	Mir-193	4	4	Bilateria	P.sinus
Phocoena_sinus	Mir-194	2	2	Vertebrata	P.sinus
Phocoena_sinus	Mir-196	3	2	Olfactores	P.sinus
Phocoena_sinus	Mir-197	1	1	Eutheria	P.sinus
Phocoena_sinus	Mir-199	3	3	Vertebrata	P.sinus
Phocoena_sinus	Mir-202	1	1	Vertebrata	P.sinus
Phocoena_sinus	Mir-203	1	1	Vertebrata	P.sinus
Phocoena_sinus	Mir-204	3	2	Vertebrata	P.sinus
Phocoena_sinus	Mir-205	2	1	Vertebrata	P.sinus
Phocoena_sinus	Mir-208	2	2	Vertebrata	P.sinus
Phocoena_sinus	Mir-21	1	1	Vertebrata	P.sinus
Phocoena_sinus	Mir-210	1	1	Bilateria	P.sinus
Phocoena_sinus	Mir-214	1	1	Gnathostomata	P.sinus
Phocoena_sinus	Mir-216	2	2	Bilateria	P.sinus
Phocoena_sinus	Mir-217	1	1	Chordata	P.sinus
Phocoena_sinus	Mir-218	2	2	Vertebrata	P.sinus
Phocoena_sinus	Mir-219	2	2	Bilateria	P.sinus
Phocoena_sinus	Mir-22	1	1	Bilateria	P.sinus
